episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon,mean_loss,optimization_steps,replay_buffer_size,elapsed_seconds
873,0.35804065,15.84736686,1,17,0.01285968,0.05000000,0.19535847,21966,22465,178.0628
874,-0.51848693,13.96794558,1,20,0.00195076,0.05000000,0.22854053,21986,22485,178.2063
875,-0.50565326,14.08256531,1,20,0.00978247,0.05000000,0.21524118,22006,22505,178.3452
876,-0.45327000,15.20020437,1,18,0.01272353,0.05000000,0.20497979,22024,22523,178.4894
877,-0.38114181,15.03315010,1,19,0.01774698,0.05000000,0.18799055,22043,22542,178.6299
878,0.72194849,12.08179397,1,21,0.00292463,0.05000000,0.21351342,22064,22563,178.7918
879,-0.18197165,16.92432251,1,13,0.01057909,0.05000000,0.18127095,22077,22576,178.8894
880,-0.36970645,15.91891807,1,16,0.01585861,0.05000000,0.21718561,22093,22592,179.0100
881,-0.12814839,17.45801769,1,12,0.01188386,0.05000000,0.15515524,22105,22604,179.1074
882,0.78095559,11.19967225,1,22,0.00792455,0.05000000,0.16061179,22127,22626,179.2674
883,0.61429225,13.19871233,1,20,0.01807083,0.05000000,0.19585279,22147,22646,179.4128
884,0.68214586,12.35681025,1,21,0.00038890,0.05000000,0.15389374,22168,22667,179.5691
885,-0.10665741,17.46074775,1,11,0.00168416,0.05000000,0.21186104,22179,22678,179.6435
886,0.52824605,14.19841016,1,18,0.00624153,0.05000000,0.18285787,22197,22696,179.7636
887,-0.23549403,16.75696050,1,14,0.02652733,0.05000000,0.24436947,22211,22710,179.8658
888,-0.39504619,15.42530600,1,17,0.02416673,0.05000000,0.23959188,22228,22727,179.9855
889,-0.27461023,16.38773648,1,15,0.00154053,0.05000000,0.20487401,22243,22742,180.1016
890,-0.07056890,17.53357180,1,10,0.01961820,0.05000000,0.19399856,22253,22752,180.1762
891,0.65463666,12.11136457,1,22,0.00744970,0.05000000,0.21471697,22275,22774,180.3376
892,-0.69459697,12.14287073,1,22,0.02104329,0.05000000,0.20440490,22297,22796,180.4945
893,-0.27572183,16.58747032,1,15,0.02034897,0.05000000,0.20165836,22312,22811,180.6032
894,-0.39525000,15.00338296,1,18,0.02477067,0.05000000,0.17301556,22330,22829,180.7384
895,-0.30455263,16.10461851,1,16,0.01763676,0.05000000,0.19622266,22346,22845,180.8665
896,-0.14731195,17.20461868,1,12,0.00134283,0.05000000,0.18831959,22358,22857,180.9823
897,0.49905609,14.48773840,1,19,0.00377788,0.05000000,0.17417923,22377,22876,181.1248
898,0.72754767,11.31512686,1,23,0.00928005,0.05000000,0.17663264,22400,22899,181.2841
899,-0.02330704,17.58678606,1,8,0.00692558,0.05000000,0.16316590,22408,22907,181.3414
900,-0.00090051,17.68340301,1,8,0.00970046,0.05000000,0.17352940,22416,22915,181.3954
901,-0.24177956,16.69318544,1,14,0.01318712,0.05000000,0.17763462,22430,22929,181.4890
902,0.67368574,12.59651218,1,21,0.01828220,0.05000000,0.16558378,22451,22950,181.6165
903,-0.16485862,17.21559797,1,13,0.01051097,0.05000000,0.16220624,22464,22963,181.6972
904,0.01037702,17.69400422,1,8,0.00020182,0.05000000,0.19406631,22472,22971,181.7478
905,-0.36218027,15.89702711,1,16,0.01708471,0.05000000,0.19261366,22488,22987,181.8511
906,-0.15338477,17.08552163,1,12,0.01469930,0.05000000,0.27438084,22500,22999,181.9247
907,0.20852864,17.03441743,1,14,0.01641560,0.05000000,0.20120717,22514,23013,182.0152
908,0.06170075,17.58331368,1,9,0.01351099,0.05000000,0.19318625,22523,23022,182.0735
909,-0.28399259,16.56629460,1,15,0.02342666,0.05000000,0.12984414,22538,23037,182.1866
910,0.44461273,15.05772110,1,17,0.00314828,0.05000000,0.17733565,22555,23054,182.2968
911,-0.49093869,14.55526729,1,18,0.02604925,0.05000000,0.18102936,22573,23072,182.4458
912,-0.40066801,15.38361659,1,17,0.03207111,0.05000000,0.15719288,22590,23089,182.5547
913,-0.00393860,17.68947918,1,8,0.00666238,0.05000000,0.20536953,22598,23097,182.6285
914,-0.47435198,14.65106496,1,18,0.02118268,0.05000000,0.17880510,22616,23115,182.7393
915,-0.09518940,17.51094381,1,11,0.00799354,0.05000000,0.15776356,22627,23126,182.8087
916,-0.18601120,16.85389764,1,14,0.02330318,0.05000000,0.20955891,22641,23140,182.9044
917,0.14386158,17.37966978,1,12,0.00432428,0.05000000,0.16836810,22653,23152,182.9872
918,0.18000527,16.95596210,1,13,0.00360078,0.05000000,0.16682139,22666,23165,183.0815
919,-0.70996932,11.98159656,1,21,0.01686511,0.05000000,0.14905157,22687,23186,183.2717
920,-0.08135899,17.62451956,1,11,0.01061497,0.05000000,0.19616647,22698,23197,183.3483
921,-0.32554056,16.07854338,1,16,0.01401823,0.05000000,0.12885636,22714,23213,183.4537
922,-0.36648730,15.31333829,1,18,0.01202803,0.05000000,0.14964825,22732,23231,183.5709
923,-0.12752704,17.50398508,1,12,0.01778052,0.05000000,0.23293125,22744,23243,183.6479
924,-0.71863157,11.55705968,1,28,0.02909346,0.05000000,0.17874023,22772,23271,183.8382
925,-0.27191742,16.40953345,1,14,0.03873882,0.05000000,0.18281441,22786,23285,183.9306
926,-0.04051056,17.69109598,1,8,0.00798811,0.05000000,0.24280976,22794,23293,183.9924
927,0.44309736,15.10958979,1,17,0.01386445,0.05000000,0.17115202,22811,23310,184.1101
928,0.59540465,12.09563506,1,22,0.00697278,0.05000000,0.15861825,22833,23332,184.2638
929,0.71635223,11.98191413,1,22,0.00642939,0.05000000,0.19771466,22855,23354,184.3967
930,-0.63759324,13.03185282,1,20,0.02103390,0.05000000,0.22437681,22875,23374,184.5225
931,0.43897794,15.14815369,1,18,0.01930053,0.05000000,0.20810625,22893,23392,184.6476
932,-0.12559274,17.50785369,1,12,0.01971482,0.05000000,0.12943503,22905,23404,184.7219
933,0.26766709,16.32119513,1,16,0.00081321,0.05000000,0.17578233,22921,23420,184.8375
934,-0.23142687,25.81754267,1,30,0.02401376,0.05000000,0.18935302,22951,23450,185.1082
935,0.36108236,15.88675208,1,16,0.02223725,0.05000000,0.19768140,22967,23466,185.2442
936,0.14389151,17.41281703,1,13,0.00383721,0.05000000,0.23370122,22980,23479,185.3522
937,0.12487607,17.37496061,1,11,0.00141281,0.05000000,0.15808647,22991,23490,185.4483
938,-0.26445942,16.29588716,1,15,0.02769060,0.05000000,0.18270315,23006,23505,185.5630
939,0.22314470,16.67149930,1,15,0.01244224,0.05000000,0.19544827,23021,23520,185.6650
940,-0.04462157,17.59616567,1,8,0.01607235,0.05000000,0.12686820,23029,23528,185.7502
941,-0.04594622,17.70131898,1,8,0.00255246,0.05000000,0.12802546,23037,23536,185.8417
942,0.02737981,17.72070319,1,8,0.00445373,0.05000000,0.17575155,23045,23544,185.9020
943,-0.49075856,14.54055159,1,19,0.00970707,0.05000000,0.18042550,23064,23563,186.0547
944,-0.40124858,15.45317662,1,16,0.02339430,0.05000000,0.23256036,23080,23579,186.1645
945,-0.72307042,15.92304338,1,30,0.01812457,0.05000000,0.17426097,23110,23609,186.4270
946,0.52761058,14.28908476,1,19,0.01627646,0.05000000,0.18095380,23129,23628,186.5912
947,-0.00359999,17.68880197,1,8,0.00700098,0.05000000,0.13769580,23137,23636,186.6679
948,-0.00536404,17.73916691,1,8,0.01295133,0.05000000,0.19545146,23145,23644,186.7404
949,-0.60978476,13.52350403,1,20,0.01487255,0.05000000,0.18068815,23165,23664,187.0263
950,0.31669818,16.01002042,1,16,0.00647967,0.05000000,0.22578231,23181,23680,187.3054
951,0.22381220,16.99327239,1,14,0.00849627,0.05000000,0.14080042,23195,23694,187.5007
952,-0.49235773,14.16466121,1,19,0.02122357,0.05000000,0.14674316,23214,23713,187.9096
953,-0.05797677,17.67367104,1,9,0.00475275,0.05000000,0.12477276,23223,23722,188.1181
954,-0.64926214,12.68311336,1,21,0.02764252,0.05000000,0.20492147,23244,23743,188.7435
955,-0.50650890,14.48866804,1,19,0.01371875,0.05000000,0.19823445,23263,23762,189.0496
956,0.07210697,17.51535257,1,10,0.00652926,0.05000000,0.21241735,23273,23772,189.1817
957,0.31965157,16.18069032,1,16,0.01869578,0.05000000,0.15248217,23289,23788,189.3961
958,0.44612003,14.40842464,1,19,0.01453328,0.05000000,0.13359180,23308,23807,189.5849
959,0.03421718,17.82394964,1,8,0.00050950,0.05000000,0.17645447,23316,23815,189.6611
960,0.18015189,17.00171590,1,13,0.00178835,0.05000000,0.17034744,23329,23828,189.8053
961,-0.19068614,18.73586781,1,17,0.00779256,0.05000000,0.18526138,23346,23845,189.9197
962,-0.49958821,14.52865184,1,18,0.01099087,0.05000000,0.18348427,23364,23863,190.0604
963,-0.79859128,10.81231832,1,22,0.02650326,0.05000000,0.19461822,23386,23885,190.2113
964,-0.66844932,12.67509175,1,21,0.01283358,0.05000000,0.22373699,23407,23906,190.3787
965,-0.26092571,20.25597390,1,19,0.00336140,0.05000000,0.19286172,23426,23925,190.5054
966,-0.68604010,12.24522790,1,21,0.02560884,0.05000000,0.18735418,23447,23946,190.6400
967,-0.53239560,13.36215592,1,20,0.00333776,0.05000000,0.17585787,23467,23966,190.7650
968,-0.70959926,12.08778077,1,22,0.01784378,0.05000000,0.14435998,23489,23988,190.9141
969,-0.64801235,12.76426671,1,20,0.02309670,0.05000000,0.20589264,23509,24008,191.0545
970,-0.34540026,15.90363999,1,16,0.01440951,0.05000000,0.17226145,23525,24024,191.1563
971,-0.30988723,15.85028846,1,17,0.02376787,0.05000000,0.19117898,23542,24041,191.2827
972,0.47118866,14.75126539,1,19,0.00518727,0.05000000,0.16600779,23561,24060,191.4090
973,-0.10316160,17.39677027,1,11,0.00479562,0.05000000,0.14356127,23572,24071,191.4806
974,-0.22415530,16.83783142,1,14,0.01078039,0.05000000,0.17162904,23586,24085,191.5685
975,-0.43521345,15.21331515,1,18,0.02439748,0.05000000,0.16038913,23604,24103,191.7285
976,0.66936281,12.53904446,1,21,0.00588581,0.05000000,0.16687445,23625,24124,191.8643
977,0.15036072,17.28021736,1,12,0.01483646,0.05000000,0.17093743,23637,24136,191.9354
978,-0.45291703,15.20302820,1,18,0.01307650,0.05000000,0.17659331,23655,24154,192.0417
979,0.12592039,17.50599375,1,12,0.01963866,0.05000000,0.20432953,23667,24166,192.1128
980,-0.20097897,16.96441711,1,13,0.01064966,0.05000000,0.15507507,23680,24179,192.2176
981,-0.79915737,10.87534470,1,22,0.01110122,0.05000000,0.19834358,23702,24201,192.3796
982,-0.25780947,16.34145095,1,15,0.00737432,0.05000000,0.19648076,23717,24216,192.4780
983,-0.28406085,15.94178250,1,17,0.01332460,0.05000000,0.19089471,23734,24233,192.5958
984,0.51378779,14.35896787,1,19,0.03479223,0.05000000,0.21308364,23753,24252,192.7128
985,-0.52682049,13.37833553,1,21,0.01981015,0.05000000,0.17502381,23774,24273,192.8738
986,-0.75524071,11.10398661,1,23,0.00270195,0.05000000,0.17986849,23797,24296,193.0169
987,0.50587373,14.39990935,1,19,0.01324713,0.05000000,0.17880424,23816,24315,193.1678
988,0.53884374,14.11379369,1,20,0.01104231,0.05000000,0.15806256,23836,24335,193.3035
989,-0.42101640,15.37227075,1,17,0.01032641,0.05000000,0.15982830,23853,24352,193.4106
990,0.30810706,16.40107296,1,15,0.00933113,0.05000000,0.20200857,23868,24367,193.5099
991,0.60438401,13.05563710,1,21,0.01914424,0.05000000,0.16975392,23889,24388,193.6426
992,0.52502100,14.33994579,1,19,0.01762225,0.05000000,0.20606328,23908,24407,193.7767
993,0.76841814,11.21584150,1,23,0.00852653,0.05000000,0.15430567,23931,24430,193.9345
994,-0.28817524,16.50878081,1,15,0.01420987,0.05000000,0.18121533,23946,24445,194.0405
995,-0.32950697,16.12686359,1,15,0.01513893,0.05000000,0.19711287,23961,24460,194.1311
996,-0.28426652,16.49673581,1,15,0.01775432,0.05000000,0.16708816,23976,24475,194.2250
997,-0.27718965,16.50049001,1,15,0.01138584,0.05000000,0.19110058,23991,24490,194.3160
998,0.59091662,13.56150696,1,20,0.02934287,0.05000000,0.16210922,24011,24510,194.4696
999,0.52830441,14.30275032,1,19,0.02127935,0.05000000,0.13096797,24030,24529,194.5877
1000,0.64232864,12.83420189,1,21,0.02599677,0.05000000,0.17792182,24051,24550,194.7205
