episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon,mean_loss,optimization_steps,replay_buffer_size,elapsed_seconds
876,-0.45327000,15.04015980,1,19,0.00720480,0.05000000,0.14553362,18273,18772,129.5277
877,-0.38114181,15.79379988,1,17,0.00723553,0.05000000,0.18566081,18290,18789,129.7173
878,0.72194849,12.00854386,1,21,0.00951767,0.05000000,0.17326250,18311,18810,129.8844
879,-0.18197165,17.01416186,1,14,0.00066683,0.05000000,0.22547532,18325,18824,129.9876
880,-0.36970645,15.85999674,1,17,0.02210707,0.05000000,0.17886255,18342,18841,130.0923
881,-0.12814839,17.40783040,1,12,0.00066370,0.05000000,0.19597312,18354,18853,130.1663
882,0.78095559,10.95253339,1,23,0.00691213,0.05000000,0.16946105,18377,18876,130.3132
883,0.61429225,13.39287411,1,20,0.00674963,0.05000000,0.20477423,18397,18896,130.4264
884,0.68214586,12.48286133,1,22,0.00416860,0.05000000,0.17153065,18419,18918,130.5843
885,-0.10665741,17.35564287,1,12,0.00703603,0.05000000,0.17867851,18431,18930,130.6851
886,0.52824605,14.38813174,1,19,0.00212821,0.05000000,0.15692523,18450,18949,130.8133
887,-0.23549403,16.89630664,1,14,0.00567878,0.05000000,0.16871323,18464,18963,130.9627
888,-0.39504619,15.74122670,1,17,0.00129937,0.05000000,0.16283572,18481,18980,131.0886
889,-0.27461023,16.51428383,1,16,0.02039360,0.05000000,0.22539172,18497,18996,131.2010
890,-0.07056890,17.78138370,1,10,0.00012101,0.05000000,0.22316066,18507,19006,131.2665
891,0.65463666,11.85462940,1,22,0.00600618,0.05000000,0.16342061,18529,19028,131.4131
892,-0.69459697,12.07057016,1,23,0.00565643,0.05000000,0.15630690,18552,19051,131.5599
893,-0.27572183,16.50821297,1,16,0.01781128,0.05000000,0.17993775,18568,19067,131.6678
894,-0.39525000,15.41217953,1,18,0.00307053,0.05000000,0.17817539,18586,19085,131.7870
895,-0.30455263,16.20077207,1,16,0.00753633,0.05000000,0.15438397,18602,19101,131.8917
896,-0.14731195,23.81559090,1,23,0.00167099,0.05000000,0.17356420,18625,19124,132.0387
897,0.49905609,13.96102597,1,19,0.01602616,0.05000000,0.21769405,18644,19143,132.1514
898,0.72754767,10.86114439,1,24,0.01510566,0.05000000,0.16846562,18668,19167,132.3197
899,-0.02330704,17.68991500,1,8,0.00194019,0.05000000,0.23636334,18676,19175,132.4063
900,-0.00090051,17.63914261,1,8,0.01055052,0.05000000,0.21239881,18684,19183,132.4775
901,-0.24177956,16.23114018,1,17,0.00649916,0.05000000,0.21370776,18701,19200,132.6592
902,0.67368574,12.02503367,1,21,0.02077993,0.05000000,0.18230463,18722,19221,132.8814
903,-0.16485862,17.29969498,1,13,0.01109708,0.05000000,0.17325327,18735,19234,133.0940
904,0.01037702,17.69400422,1,8,0.00020182,0.05000000,0.14765045,18743,19242,133.1668
905,-0.36218027,15.86984320,1,17,0.00039988,0.05000000,0.19805023,18760,19259,133.3974
906,-0.15338477,17.39770842,1,12,0.00026299,0.05000000,0.16762406,18772,19271,133.5595
907,0.20852864,16.92215134,1,13,0.00999374,0.05000000,0.17271891,18785,19284,133.7044
908,0.06170075,17.71466458,1,9,0.00552452,0.05000000,0.12652662,18794,19293,133.7945
909,-0.28399259,16.50676990,1,15,0.01561126,0.05000000,0.15656965,18809,19308,133.9344
910,0.44461273,14.93113891,1,18,0.01762692,0.05000000,0.18235995,18827,19326,134.0604
911,-0.49093869,14.47048768,1,19,0.00879966,0.05000000,0.14904611,18846,19345,134.1907
912,-0.40066801,15.43196839,1,17,0.00700206,0.05000000,0.20331978,18863,19362,134.2948
913,-0.00393860,17.96849121,1,8,0.00393860,0.05000000,0.20211300,18871,19370,134.3470
914,-0.47435198,14.95859353,1,19,0.00430164,0.05000000,0.21962630,18890,19389,134.4689
915,-0.09518940,17.45053668,1,11,0.01019487,0.05000000,0.15270855,18901,19400,134.5359
916,-0.18601120,16.98184546,1,14,0.00470638,0.05000000,0.22294190,18915,19414,134.6276
917,0.14386158,17.30566650,1,12,0.02107323,0.05000000,0.18815394,18927,19426,134.7059
918,0.18000527,17.08422236,1,13,0.01405644,0.05000000,0.17002227,18940,19439,134.8399
919,-0.70996932,12.23234054,1,21,0.00439370,0.05000000,0.20373348,18961,19460,135.0338
920,-0.08135899,22.22804002,1,16,0.01337414,0.05000000,0.18097998,18977,19476,135.1370
921,-0.32554056,16.09232772,1,16,0.02027301,0.05000000,0.18405113,18993,19492,135.2412
922,-0.36648730,15.81187833,1,16,0.01422302,0.05000000,0.18416747,19009,19508,135.3370
923,-0.12752704,17.21150228,1,13,0.00140101,0.05000000,0.18787928,19022,19521,135.4415
924,-0.71863157,11.93407914,1,21,0.00115922,0.05000000,0.18596932,19043,19542,135.5912
925,-0.27191742,16.49411968,1,15,0.00679089,0.05000000,0.18669682,19058,19557,135.6978
926,-0.04051056,17.43660956,1,11,0.01039898,0.05000000,0.18014679,19069,19568,135.7733
927,0.44309736,15.15402489,1,17,0.01942934,0.05000000,0.15965044,19086,19585,135.8728
928,0.59540465,13.48482093,1,20,0.01380070,0.05000000,0.18545890,19106,19605,136.0020
929,0.71635223,12.06443499,1,21,0.00049254,0.05000000,0.16691109,19127,19626,136.1569
930,-0.63759324,12.17077575,1,22,0.00582206,0.05000000,0.20360215,19149,19648,136.3165
931,0.43897794,15.17105592,1,18,0.01778785,0.05000000,0.18327153,19167,19666,136.4650
932,-0.12559274,17.38588999,1,12,0.00589284,0.05000000,0.23272691,19179,19678,136.5361
933,0.26766709,16.47001461,1,15,0.02395960,0.05000000,0.20825334,19194,19693,136.6456
934,-0.23142687,16.88254824,1,14,0.00170933,0.05000000,0.18764341,19208,19707,136.7408
935,0.36108236,17.71133436,1,20,0.01391595,0.05000000,0.17086618,19228,19727,136.8661
936,0.14389151,17.28650807,1,12,0.01115529,0.05000000,0.17539310,19240,19739,136.9384
937,0.12487607,17.38983773,1,12,0.00609063,0.05000000,0.13968116,19252,19751,137.0167
938,-0.26445942,16.58999703,1,15,0.01331948,0.05000000,0.17045247,19267,19766,137.1202
939,0.22314470,16.87541703,1,14,0.01652814,0.05000000,0.21364502,19281,19780,137.2079
940,-0.04462157,17.82639904,1,8,0.01232705,0.05000000,0.20216625,19289,19788,137.2659
941,-0.04594622,17.58293002,1,8,0.01038194,0.05000000,0.19343216,19297,19796,137.3278
942,0.02737981,17.81027490,1,8,0.00734687,0.05000000,0.15798954,19305,19804,137.3780
943,-0.49075856,14.67371052,1,18,0.00665454,0.05000000,0.20582445,19323,19822,137.4845
944,-0.40124858,15.39701524,1,18,0.00708638,0.05000000,0.21865224,19341,19840,137.5990
945,-0.72307042,11.89285170,1,22,0.00000702,0.05000000,0.21995123,19363,19862,137.7465
946,0.52761058,13.87812707,1,20,0.02061543,0.05000000,0.18561713,19383,19882,137.8776
947,-0.00359999,17.97120004,1,8,0.00359999,0.05000000,0.23106452,19391,19890,137.9293
948,-0.00536404,17.91159311,1,8,0.00085861,0.05000000,0.21692409,19399,19898,138.0111
949,-0.60978476,13.32566117,1,20,0.01487195,0.05000000,0.15760473,19419,19918,138.1335
950,0.31669818,15.38736761,1,19,0.00974362,0.05000000,0.21404771,19438,19937,138.2523
951,0.22381220,16.89703688,1,14,0.01829695,0.05000000,0.23097325,19452,19951,138.3488
952,-0.49235773,13.12574968,1,22,0.01010708,0.05000000,0.15829719,19474,19973,138.5498
953,-0.05797677,17.71767025,1,9,0.00163718,0.05000000,0.19708247,19483,19982,138.6161
954,-0.64926214,13.00062006,1,20,0.00580983,0.05000000,0.17735440,19503,20002,138.7388
955,-0.50650890,14.44589073,1,19,0.01204565,0.05000000,0.17184906,19522,20021,138.8630
956,0.07210697,17.53377676,1,10,0.01805778,0.05000000,0.18927967,19532,20031,138.9400
957,0.31965157,16.04893279,1,15,0.01984115,0.05000000,0.18878330,19547,20046,139.0678
958,0.44612003,15.08449524,1,18,0.03079435,0.05000000,0.18177927,19565,20064,139.1844
959,0.03421718,17.80169557,1,8,0.00866322,0.05000000,0.19058174,19573,20072,139.2371
960,0.18015189,17.11611360,1,13,0.01673839,0.05000000,0.20811437,19586,20085,139.3272
961,-0.19068614,17.04265408,1,13,0.00321485,0.05000000,0.19265866,19599,20098,139.4343
962,-0.49958821,14.43088785,1,20,0.00094011,0.05000000,0.16813694,19619,20118,139.5612
963,-0.79859128,10.69992998,1,23,0.00665181,0.05000000,0.17851673,19642,20141,139.7044
964,-0.66844932,12.59245666,1,21,0.00595491,0.05000000,0.15664302,19663,20162,139.8449
965,-0.26092571,16.59296526,1,15,0.02776882,0.05000000,0.22209702,19678,20177,139.9595
966,-0.68604010,12.24706217,1,21,0.00747329,0.05000000,0.21429587,19699,20198,140.0950
967,-0.53239560,14.06011720,1,20,0.01443266,0.05000000,0.20464652,19719,20218,140.2178
968,-0.70959926,11.90173731,1,23,0.00596408,0.05000000,0.20653373,19742,20241,140.3630
969,-0.64801235,12.19214580,1,23,0.00650345,0.05000000,0.20657123,19765,20264,140.5311
970,-0.34540026,15.60963086,1,18,0.02521371,0.05000000,0.22551279,19783,20282,140.6498
971,-0.30988723,15.99053186,1,16,0.01266188,0.05000000,0.20820618,19799,20298,140.7455
972,0.47118866,14.58584171,1,20,0.01642440,0.05000000,0.18091024,19819,20318,140.8723
973,-0.10316160,17.47944487,1,11,0.01448288,0.05000000,0.17876264,19830,20329,140.9523
974,-0.22415530,17.02231399,1,14,0.00565995,0.05000000,0.17708049,19844,20343,141.0373
975,-0.43521345,15.15260287,1,17,0.01608164,0.05000000,0.20283872,19861,20360,141.1407
976,0.66936281,11.46929232,1,23,0.00047476,0.05000000,0.19810332,19884,20383,141.2822
977,0.15036072,17.29523290,1,13,0.01140754,0.05000000,0.17893857,19897,20396,141.3682
978,-0.45291703,15.20302820,1,18,0.01307650,0.05000000,0.16726531,19915,20414,141.5013
979,0.12592039,17.45679734,1,12,0.00695096,0.05000000,0.20834556,19927,20426,141.5834
980,-0.20097897,17.05446206,1,13,0.00830697,0.05000000,0.19533448,19940,20439,141.6762
981,-0.79915737,10.77306613,1,23,0.00085148,0.05000000,0.19959833,19963,20462,141.8539
982,-0.25780947,16.57773152,1,14,0.00902750,0.05000000,0.19778702,19977,20476,141.9662
983,-0.28406085,16.30833802,1,15,0.01166540,0.05000000,0.21603386,19992,20491,142.0572
984,0.51378779,14.33885606,1,19,0.01060887,0.05000000,0.17898604,20011,20510,142.1942
985,-0.52682049,14.21291409,1,18,0.01166336,0.05000000,0.18926350,20029,20528,142.3052
986,-0.75524071,11.34916557,1,22,0.01527793,0.05000000,0.19333513,20051,20550,142.4408
987,0.50587373,14.33099965,1,20,0.00893865,0.05000000,0.20121931,20071,20570,142.5887
988,0.53884374,14.15221238,1,19,0.01722310,0.05000000,0.14878254,20090,20589,142.7214
989,-0.42101640,15.04278389,1,18,0.02478625,0.05000000,0.17442079,20108,20607,142.8653
990,0.30810706,16.25906763,1,15,0.01155625,0.05000000,0.19234113,20123,20622,142.9642
991,0.60438401,13.31754124,1,20,0.00452889,0.05000000,0.22047486,20143,20642,143.0958
992,0.52502100,14.11086333,1,20,0.00443967,0.05000000,0.15694342,20163,20662,143.2507
993,0.76841814,11.26341312,1,23,0.00684684,0.05000000,0.15962965,20186,20685,143.4137
994,-0.28817524,16.31856938,1,15,0.02028159,0.05000000,0.20358688,20201,20700,143.5172
995,-0.32950697,16.03056640,1,16,0.03332883,0.05000000,0.18775383,20217,20716,143.6236
996,-0.28426652,16.50797144,1,15,0.01744917,0.05000000,0.15846317,20232,20731,143.7178
997,-0.27718965,16.53198100,1,15,0.02483119,0.05000000,0.15615681,20247,20746,143.8170
998,0.59091662,12.98158876,1,21,0.01288999,0.05000000,0.16014427,20268,20767,143.9561
999,0.52830441,14.20866221,1,19,0.01229780,0.05000000,0.20682637,20287,20786,144.0722
1000,0.64232864,13.03055020,1,20,0.00264000,0.05000000,0.19059445,20307,20806,144.1972
